user_loc,fr_loc,distance
FRF3,DE73,338.6496509797083
FRF3,DE80,700.9039097953855
FRF3,DE91,461.1131865023187
FRF3,DE92,455.6547906223032
FRF3,DE93,543.7920019652141
FRF3,DE94,467.50988489683596
FRF3,DEA1,282.8843178773861
FRF3,DEA2,232.39021282353858
FRF3,DEA3,344.1788492542342
FRF3,DEA4,388.91346427925777
FRF3,DEA5,303.2072187525893
FRF3,DEB1,189.13001937343446
FRF3,DEB2,123.96097892937696
FRF3,DEB3,152.7677136681623
FRF3,DEC0,77.54184908123372
FRF3,DED2,605.0857642396144
FRF3,DED4,509.3092405197864
FRF3,DED5,520.8361050530157
FRF3,DEE0,511.0717403573366
FRF3,DEF0,636.9078518377892
FRF3,DEG0,415.02554587221573
FRF3,DK01,873.607860681884
FRF3,DK02,818.2523526292429
FRF3,DK03,757.1335763590512
FRF3,DK04,853.9526586475797
FRF3,DK05,939.1267911237996
FRF3,EE00,1678.3235682341722
FRF3,EL30,1859.338264726593
FRF3,EL41,1955.3022406108291
FRF3,EL42,2164.4705702071797
FRF3,EL43,2142.492207933056
FRF3,EL51,1702.5122481833127
FRF3,EL52,1591.5381694541913
FRF3,EL53,1525.1393515583381
FRF3,EL54,1545.91037646202
FRF3,EL61,1639.2963033001722
FRF3,EL62,1561.2311793989097
FRF3,EL63,1709.7437831655907
FRF3,EL64,1755.9394733202616
FRF3,EL65,1819.671186124785
FRF3,ES11,1318.9151897231152
FRF3,ES12,1133.7754860634116
FRF3,ES13,1022.6304525926405
FRF3,ES21,936.9404431179393
FRF3,ES22,920.4426958676006
FRF3,ES23,1005.1518971583358
FRF3,ES24,980.8773235808889
FRF3,ES30,1221.8676188211498
FRF3,ES41,1183.4420980397742
FRF3,ES42,1289.5217950178867
FRF3,ES43,1473.7608221655296
FRF3,ES51,867.2827029006867
FRF3,ES52,1212.68620055523
FRF3,ES53,1071.8744973705448
FRF3,ES61,1573.0255260335578
FRF3,ES62,1358.8002296573181
FRF3,ES63,1725.7786334225084
FRF3,ES64,1686.5203786598488
FRF3,ES70,2977.425667914429
FRF3,FI19,1826.4703162917504
FRF3,FI1B,1736.3189756930274
FRF3,FI1C,1768.961964981084
FRF3,FI1D,2134.5568498203024
FRF3,FI20,1540.082864495429
FRF3,FR10,295.8904570023787
FRF3,FRB0,381.77360700002856
FRF3,FRC1,243.88829030694384
FRF3,FRC2,184.08098844793227
FRF3,FRD1,508.1785269281136
FRF3,FRD2,395.02708708714215
FRF3,FRE1,308.5195362090557
FRF3,FRE2,281.9449789978948
FRF3,FRF1,112.63238605967449
FRF3,FRF2,155.6231403061424
FRF3,FRF3,0
FRF3,FRG0,570.5143813010288
FRF3,FRH0,679.9583638699019
FRF3,FRI1,715.2933568871541
FRF3,FRI2,498.74614335492197
FRF3,FRI3,575.4537228536262
FRF3,FRJ1,640.6584689897305
FRF3,FRJ2,695.9583877659684
FRF3,FRK1,423.9104783590114
FRF3,FRK2,372.9465525147781
FRF3,FRL0,573.9000570815898
FRF3,FRM0,777.6829944848545
FRF3,FRY1,7051.896274123842
FRF3,FRY2,7138.4897857557635
FRF3,FRY3,7493.211038792224
FRF3,FRY4,9155.334225440296
FRF3,FRY5,7828.156834071904
FRF3,HR03,883.8654814088306
FRF3,HR04,859.1122939774503
FRF3,HU11,959.4229679777384
FRF3,HU12,975.9603470897626
FRF3,HU21,897.5509224503801
FRF3,HU22,816.5235970209253
FRF3,HU23,927.3477953376174
FRF3,HU31,1052.2189411006937
FRF3,HU32,1125.719296406519
FRF3,HU33,1062.2110529845686
FRF3,IE04,1181.1126375544425
FRF3,IE05,1115.5401135883972
FRF3,IE06,1031.9529264866342
FRF3,IS00,2365.7364671051614
FRF3,ITC1,432.931350021583
FRF3,ITC2,356.2556614587121
FRF3,ITC3,541.583312729135
FRF3,ITC4,434.77076445799764
FRF3,ITF1,941.221786223575
FRF3,ITF2,1025.6871222598816
FRF3,ITF3,1097.2887520010204
FRF3,ITF4,1222.5579254294175
FRF3,ITF5,1203.461720072878
FRF3,ITF6,1355.8054017665013
FRF3,ITG1,1401.156452147552
FRF3,ITG2,1010.9747169087888
FRF3,ITH1,450.4725827612038
FRF3,ITH2,471.54935499622565
FRF3,ITH3,554.6123711640078
FRF3,ITH4,603.0439842764479
FRF3,ITH5,611.7008331550384
FRF3,ITI1,678.657108351398
FRF3,ITI2,808.9941860877798
FRF3,ITI3,807.4261633328539
FRF3,ITI4,920.0850971547009
FRF3,LI00,306.8700056869374
FRF3,LT01,1457.5450029335361
FRF3,LT02,1376.273824246489
FRF3,LU00,110.18488989718905
FRF3,LV00,1512.792255261409
FRF3,ME00,1209.5603353749627
FRF3,MK00,1427.3590821602552
FRF3,MT00,1580.9864315942305
FRF3,NL11,490.1380417689769
FRF3,NL12,476.45160148507944
FRF3,NL13,448.2718965320271
FRF3,NL21,398.74785540545605
FRF3,NL22,358.60726860561437
FRF3,NL23,418.0115301921752
FRF3,NL31,372.59790839584184
FRF3,NL32,419.3681541426419
FRF3,NL33,374.1430345788423
FRF3,NL34,342.9587046584254
FRF3,NL41,316.155819367312
FRF3,NL42,254.37511783452345
FRF3,NO01,1275.2569961006877
FRF3,NO02,1425.4742420626728
FRF3,NO03,1227.1716983301694
FRF3,NO04,1124.513871722137
FRF3,NO05,1367.219917265816
FRF3,NO06,1688.4806050610564
FRF3,NO07,2256.2090335417183
FRF3,PL21,1010.4220777379057
FRF3,PL22,926.7162002612883
FRF3,PL41,861.9680740945902
FRF3,PL42,818.5622184913152
FRF3,PL43,737.109169104198
FRF3,PL51,772.6677870328203
FRF3,PL52,856.1783846365038
FRF3,PL61,972.5674552710402
FRF3,PL62,1142.6569655825772
FRF3,PL63,1023.9737163101955
FRF3,PL71,985.8726746219922
FRF3,PL72,1060.6264882770747
FRF3,PL81,1205.8010320547178
FRF3,PL82,1149.9915574674924
FRF3,PL84,1265.0750404117853
FRF3,PL91,1107.3846128019595
FRF3,PL92,1107.8721823507894
FRF3,PT11,1419.5027967822807
FRF3,PT15,1739.3829206356231
FRF3,PT16,1515.4955894305426
FRF3,PT17,1665.3597034893148
FRF3,PT18,1621.7382620216895
FRF3,PT20,3010.078280328348
FRF3,PT30,2819.179180604196
FRF3,RO11,1277.9383650800444
FRF3,RO12,1422.622806555552
FRF3,RO21,1533.449960065119
FRF3,RO22,1671.377049874604
FRF3,RO31,1550.352364297916
FRF3,RO32,1585.3087305220351
FRF3,RO41,1410.4943792565275
FRF3,RO42,1223.1316297267292
FRF3,RS11,1170.180621263601
FRF3,RS12,1101.8735107409966
FRF3,RS21,1212.190468715203
FRF3,RS22,1329.9167873543265
FRF3,SE11,1408.2590040882078
FRF3,SE12,1324.2646651074906
FRF3,SE21,1109.716374033755
FRF3,SE22,944.455470166647
FRF3,SE23,1115.7833664884784
FRF3,SE31,1426.6825444219749
FRF3,SE32,1706.5840168790942
FRF3,SE33,2031.8228630737233
FRF3,SI03,740.8696241737649
FRF3,SI04,675.4489412291066
FRF3,SK01,800.965867256351
FRF3,SK02,865.5372485168807
FRF3,SK03,954.5975040553238
FRF3,SK04,1091.0105905610155
FRF3,TR10,1926.6575569287404
FRF3,TR21,1840.647678678875
FRF3,TR22,1958.4527009672001
FRF3,TR31,2033.2217721033526
FRF3,TR32,2189.1844513622414
FRF3,TR33,2134.3421707367766
FRF3,TR41,2079.7120816519655
FRF3,TR42,2082.5465652621638
FRF3,TR51,2306.5416881199735
FRF3,TR52,2435.472177715224
FRF3,TR61,2374.7159786196626
FRF3,TR62,2643.2695712415607
FRF3,TR63,2761.477992335249
FRF3,TR71,2486.2796586361087
FRF3,TR72,2603.2771560959222
FRF3,TR81,2187.515956937629
FRF3,TR82,2310.487461960192
FRF3,TR83,2475.301728338491
FRF3,TR90,2723.7145663406977
FRF3,TRA1,2897.704302770465
FRF3,TRA2,3068.0301901952653
FRF3,TRB1,2836.50707921697
FRF3,TRB2,3148.2061281570946
FRF3,TRC1,2825.515302218215
FRF3,TRC2,2947.4920288747658
FRF3,TRC3,3085.4608267678022
FRF3,UKC1,840.2653918919646
FRF3,UKC2,879.9755637741405
FRF3,UKD1,907.5319794164236
FRF3,UKD3,794.7720517551902
FRF3,UKD4,832.7023334198544
FRF3,UKD6,792.9584949144944
FRF3,UKD7,823.453819968986
FRF3,UKE1,724.2039250874335
FRF3,UKE2,792.57609758374
FRF3,UKE3,747.1426481361754
FRF3,UKE4,782.3157938030249
FRF3,UKF1,715.2657194249466
FRF3,UKF2,660.3661632091822
FRF3,UKF3,663.756633569375
FRF3,UKG1,703.484248380788
FRF3,UKG2,749.3534977092436
FRF3,UKG3,710.4320706841016
FRF3,UKH1,567.6226530475516
FRF3,UKH2,583.5479410615947
FRF3,UKH3,524.6245700743256
FRF3,UKI3,552.7398605385874
FRF3,UKI4,545.983749704364
FRF3,UKI5,541.1889661364658
FRF3,UKI6,542.2602267632581
FRF3,UKI7,563.3284295069874
FRF3,UKJ1,615.8126413062191
FRF3,UKJ2,536.3465309574053
FRF3,UKJ3,597.1843555428759
FRF3,UKJ4,491.24550966185586
FRF3,UKK1,685.210503858221
FRF3,UKK2,674.2056266088006
FRF3,UKK3,823.4051874447413
FRF3,UKK4,761.1070353075493
FRF3,UKL1,801.5186687990226
FRF3,UKL2,768.3406274597853
FRF3,UKM5,1109.8865717157134
FRF3,UKM6,1206.2256415332315
FRF3,UKM7,1045.8803227693204
FRF3,UKM8,1067.5450699019996
FRF3,UKM9,1021.4652037855185
FRF3,UKN0,1058.9798794778028
FRF3,UKN1,1107.145666207377
FRG0,AL01,1762.2622245234534
FRG0,AL02,1797.5776015502531
FRG0,AL03,1855.7058881802525
FRG0,AT11,1320.9302314654935
FRG0,AT12,1267.5695861830072
FRG0,AT13,1302.649317236707
FRG0,AT21,1141.651486414751
FRG0,AT22,1228.5864353557415
FRG0,AT31,1123.0044009744252
FRG0,AT32,1064.2338320895851
FRG0,AT33,946.4314430279856
FRG0,AT34,814.1072821663414
FRG0,BE10,545.0395702276988
FRG0,BE21,588.235797135636
FRG0,BE22,612.0581299239685
FRG0,BE23,534.2001740074587
FRG0,BE24,557.1978830796477
FRG0,BE25,500.60332116792756
FRG0,BE31,545.2261382531769
FRG0,BE32,503.0309572932206
FRG0,BE33,599.7362071750766
FRG0,BE34,557.0626395988946
FRG0,BE35,539.8048283952418
FRG0,BG31,1994.4869203202743
FRG0,BG32,2148.043298901363
FRG0,BG33,2258.9314875168293
FRG0,BG34,2226.9668067217785
FRG0,BG41,1986.0244880057498
FRG0,BG42,2127.943081361703
FRG0,CH01,599.608236616399
FRG0,CH02,641.9682803686904
FRG0,CH03,675.4454351925081
FRG0,CH04,728.4226833574223
FRG0,CH05,773.7235612236212
FRG0,CH06,711.4355676519989
FRG0,CH07,760.0467267717103
FRG0,CY00,3145.340586501133
FRG0,CZ01,1172.1593938100432
FRG0,CZ02,1177.134401676564
FRG0,CZ03,1119.4745148920572
FRG0,CZ04,1114.0190115145042
FRG0,CZ05,1267.9092603824347
FRG0,CZ06,1300.134141087617
FRG0,CZ07,1382.2798920094447
FRG0,CZ08,1424.1090790747273
FRG0,DE11,791.2204614836679
FRG0,DE12,738.0800177005837
FRG0,DE13,694.222887201195
FRG0,DE14,789.1591790289331
FRG0,DE21,951.7165145742636
FRG0,DE22,1034.1681446406192
FRG0,DE23,992.6072648768176
FRG0,DE24,952.3678492451771
FRG0,DE25,911.1755050409257
FRG0,DE26,846.4284152052951
FRG0,DE27,869.4899612504076
FRG0,DE30,1174.7430168453916
FRG0,DE40,1174.8708099902378
FRG0,DE50,943.5652457504391
FRG0,DE60,1034.6187127800624
FRG0,DE71,770.609603975544
FRG0,DE72,789.262401681018
FRG0,DE73,865.1509659374126
FRG0,DE80,1186.1027675800756
FRG0,DE91,969.2589657865218
FRG0,DE92,936.7864443105802
FRG0,DE93,997.4646062661394
FRG0,DE94,879.6500938181874
FRG0,DEA1,713.5216280575734
FRG0,DEA2,689.8885108714851
FRG0,DEA3,777.807297393155
FRG0,DEA4,863.360829936646
FRG0,DEA5,770.1208501496262
FRG0,DEB1,705.1908167216832
FRG0,DEB2,631.8350407401628
FRG0,DEB3,711.9705311168209
FRG0,DEC0,628.0476023319059
FRG0,DED2,1163.5704043890898
FRG0,DED4,1069.8384601146702
FRG0,DED5,1070.6721718395581
FRG0,DEE0,1042.3596475749848
FRG0,DEF0,1070.6771555954763
FRG0,DEG0,963.5946575267942
FRG0,DK01,1311.5706048168122
FRG0,DK02,1253.533017987402
FRG0,DK03,1146.2182443806466
FRG0,DK04,1222.6493549518061
FRG0,DK05,1290.6606219210018
FRG0,EE00,2164.127463055383
FRG0,EL30,2276.4184438833254
FRG0,EL41,2411.083027418337
FRG0,EL42,2596.4280812886213
FRG0,EL43,2535.15308385263
FRG0,EL51,2185.112878405672
FRG0,EL52,2050.433713050787
FRG0,EL53,1963.3324375702105
FRG0,EL54,1960.8169608647613
FRG0,EL61,2070.45927113695
FRG0,EL62,1957.082338049462
FRG0,EL63,2110.591937914333
FRG0,EL64,2180.0660101750154
FRG0,EL65,2217.723763666804
FRG0,ES11,773.1859559573489
FRG0,ES12,602.9619928952341
FRG0,ES13,532.2033750078816
FRG0,ES21,491.65627132339614
FRG0,ES22,528.2753801614589
FRG0,ES23,589.2120633584351
FRG0,ES24,646.2701661090397
FRG0,ES30,801.2267174616461
FRG0,ES41,706.1519953557496
FRG0,ES42,900.1994362073676
FRG0,ES43,1016.7469859902614
FRG0,ES51,677.68374222316
FRG0,ES52,920.9969204839857
FRG0,ES53,932.4982270184768
FRG0,ES61,1176.06704678185
FRG0,ES62,1048.0278270755407
FRG0,ES63,1330.3125507544094
FRG0,ES64,1357.0054984589315
FRG0,ES70,2493.6162242865594
FRG0,FI19,2249.399050933562
FRG0,FI1B,2195.2743849515937
FRG0,FI1C,2219.407949826342
FRG0,FI1D,2546.932679335417
FRG0,FI20,1971.1288335445897
FRG0,FR10,295.1212246990624
FRG0,FRB0,212.59394565381297
FRG0,FRC1,405.33438171170553
FRG0,FRC2,549.1319936453825
FRG0,FRD1,189.030047249768
FRG0,FRD2,276.94758630873974
FRG0,FRE1,444.33525609982746
FRG0,FRE2,368.77452874331016
FRG0,FRF1,642.2525743449402
FRG0,FRF2,438.92611413544427
FRG0,FRF3,570.5143813010288
FRG0,FRG0,0
FRG0,FRH0,174.3608748433951
FRG0,FRI1,347.48948579013387
FRG0,FRI2,280.238014440726
FRG0,FRI3,176.05416595402627
FRG0,FRJ1,559.9876407229785
FRG0,FRJ2,470.01135693849335
FRG0,FRK1,382.4852974419465
FRG0,FRK2,521.215830505985
FRG0,FRL0,678.2204044832874
FRG0,FRM0,993.4975283597071
FRG0,FRY1,6489.2187295707035
FRG0,FRY2,6573.643485626622
FRG0,FRY3,6930.454458424493
FRG0,FRY4,9460.451610420881
FRG0,FRY5,8094.874587788449
FRG0,HR03,1347.4042140058507
FRG0,HR04,1370.2205388455677
FRG0,HU11,1510.7836078359192
FRG0,HU12,1527.078437387672
FRG0,HU21,1444.324749870391
FRG0,HU22,1359.9465289985617
FRG0,HU23,1457.706197287695
FRG0,HU31,1611.369609069075
FRG0,HU32,1681.4465634312685
FRG0,HU33,1603.2716889855703
FRG0,IE04,908.6939700631151
FRG0,IE05,768.2532259255065
FRG0,IE06,774.2797353055624
FRG0,IS00,2240.2022394399896
FRG0,ITC1,729.2953791416245
FRG0,ITC2,672.0716578322714
FRG0,ITC3,842.3804160773692
FRG0,ITC4,830.3891789655537
FRG0,ITF1,1313.129829131658
FRG0,ITF2,1392.2681872160026
FRG0,ITF3,1439.3236435371034
FRG0,ITF4,1609.0916267752214
FRG0,ITF5,1567.0644263596466
FRG0,ITF6,1686.935468516522
FRG0,ITG1,1653.5234864698202
FRG0,ITG2,1157.890893304074
FRG0,ITH1,948.0133385157818
FRG0,ITH2,938.7048287606982
FRG0,ITH3,1006.3051159911255
FRG0,ITH4,1094.5586201574424
FRG0,ITH5,998.2895751941338
FRG0,ITI1,1026.0211054004442
FRG0,ITI2,1169.2633677239662
FRG0,ITI3,1197.9608014757039
FRG0,ITI4,1248.825349165316
FRG0,LI00,799.3279983138109
FRG0,LT01,1998.5363744016174
FRG0,LT02,1905.0259777203828
FRG0,LU00,585.9351169620993
FRG0,LV00,2024.560646734105
FRG0,ME00,1673.3625504523052
FRG0,MK00,1892.090474808576
FRG0,MT00,1806.7389403568043
FRG0,NL11,846.7923990606263
FRG0,NL12,798.6627675416705
FRG0,NL13,813.6049397554314
FRG0,NL21,772.7696752255221
FRG0,NL22,714.3342484894795
FRG0,NL23,734.7100633249208
FRG0,NL31,684.0483003686533
FRG0,NL32,702.7566393213662
FRG0,NL33,639.7144792693747
FRG0,NL34,577.7575009624773
FRG0,NL41,641.8646598330902
FRG0,NL42,647.9385425879275
FRG0,NO01,1599.2168528329262
FRG0,NO02,1721.061953604261
FRG0,NO03,1538.908915315603
FRG0,NO04,1381.090304019021
FRG0,NO05,1601.1162718597018
FRG0,NO06,1970.5563499038717
FRG0,NO07,2551.609863805785
FRG0,PL21,1578.517876038313
FRG0,PL22,1494.6249641565887
FRG0,PL41,1414.1444333451896
FRG0,PL42,1339.886208257068
FRG0,PL43,1285.6986043780537
FRG0,PL51,1336.2780177331042
FRG0,PL52,1423.33613043851
FRG0,PL61,1518.7189391595232
FRG0,PL62,1684.4503305363705
FRG0,PL63,1550.9259676175252
FRG0,PL71,1548.2343183851303
FRG0,PL72,1627.7892097803644
FRG0,PL81,1772.064433124304
FRG0,PL82,1718.0756722344793
FRG0,PL84,1818.3729084474562
FRG0,PL91,1667.1269092546454
FRG0,PL92,1666.652513445967
FRG0,PT11,893.4187748390282
FRG0,PT15,1271.818290825616
FRG0,PT16,1005.9148826330695
FRG0,PT17,1164.551429727454
FRG0,PT18,1135.450214643188
FRG0,PT20,2443.8413445326964
FRG0,PT30,2322.1729512293336
FRG0,RO11,1832.2503151817907
FRG0,RO12,1969.5737776708577
FRG0,RO21,2091.06391222077
FRG0,RO22,2215.0183734559555
FRG0,RO31,2084.4812817732013
FRG0,RO32,2117.532783263728
FRG0,RO41,1935.1785023716634
FRG0,RO42,1758.359215569632
FRG0,RS11,1681.3985273826354
FRG0,RS12,1623.9684958849218
FRG0,RS21,1708.8342045981199
FRG0,RS22,1829.49172996282
FRG0,SE11,1836.7554598420895
FRG0,SE12,1735.795753630834
FRG0,SE21,1548.9164226941984
FRG0,SE22,1394.3077081294764
FRG0,SE23,1505.572379383956
FRG0,SE31,1791.5522823441504
FRG0,SE32,2052.4429087800463
FRG0,SE33,2365.0524497154743
FRG0,SI03,1256.6800305979268
FRG0,SI04,1177.5874171498742
FRG0,SK01,1359.8924860255543
FRG0,SK02,1426.153309238286
FRG0,SK03,1518.7926999080994
FRG0,SK04,1656.315836801242
FRG0,TR10,2430.648032573904
FRG0,TR21,2338.530193861553
FRG0,TR22,2438.679902839856
FRG0,TR31,2494.6938765536315
FRG0,TR32,2648.7108803748547
FRG0,TR33,2613.212800916707
FRG0,TR41,2575.4124099439737
FRG0,TR42,2590.9173203439664
FRG0,TR51,2815.4674682180607
FRG0,TR52,2926.5242414747368
FRG0,TR61,2844.6847743271737
FRG0,TR62,3137.5897424425953
FRG0,TR63,3264.349895319547
FRG0,TR71,2993.1991431901934
FRG0,TR72,3120.2943620642177
FRG0,TR81,2708.9490550074324
FRG0,TR82,2838.4454880424732
FRG0,TR83,3005.6843431743578
FRG0,TR90,3262.9274031938066
FRG0,TRA1,3436.6225253661974
FRG0,TRA2,3612.461693458772
FRG0,TRB1,3361.7434347116464
FRG0,TRB2,3684.2916894299315
FRG0,TRC1,3334.4808456900187
FRG0,TRC2,3467.6077384382343
FRG0,TRC3,3611.937769757098
FRG0,UKC1,803.7959782772268
FRG0,UKC2,848.1475525692534
FRG0,UKD1,811.4670845135176
FRG0,UKD3,684.0565860418839
FRG0,UKD4,723.4350055134705
FRG0,UKD6,659.5145702442879
FRG0,UKD7,683.747281158406
FRG0,UKE1,705.3320570265308
FRG0,UKE2,747.3957997136343
FRG0,UKE3,674.6981259217885
FRG0,UKE4,708.4503176068051
FRG0,UKF1,632.7045950445902
FRG0,UKF2,569.9996468922047
FRG0,UKF3,635.013598943321
FRG0,UKG1,546.8806736040448
FRG0,UKG2,609.4220164834609
FRG0,UKG3,571.059898048021
FRG0,UKH1,575.5954734674646
FRG0,UKH2,503.36624506782647
FRG0,UKH3,493.1874862507691
FRG0,UKI3,460.08557011512704
FRG0,UKI4,462.6975396507573
FRG0,UKI5,468.98345951146143
FRG0,UKI6,446.92020174448123
FRG0,UKI7,463.5563538849926
FRG0,UKJ1,478.2141790227456
FRG0,UKJ2,413.18777237737874
FRG0,UKJ3,400.23626507659185
FRG0,UKJ4,446.08634772600357
FRG0,UKK1,472.3224291286053
FRG0,UKK2,409.819025222213
FRG0,UKK3,440.7267088815749
FRG0,UKK4,419.07878474254204
FRG0,UKL1,553.2755960981636
FRG0,UKL2,540.9227135709808
FRG0,UKM5,1096.0568655823479
FRG0,UKM6,1151.0645465424336
FRG0,UKM7,986.438062428076
FRG0,UKM8,971.6941197454979
FRG0,UKM9,921.790226037141
FRG0,UKN0,861.9292899675364
FRG0,UKN1,905.6842338351973
FRH0,AL01,1911.025918241959
FRH0,AL02,1947.9939777620032
FRH0,AL03,2007.5948806457498
FRH0,AT11,1445.5880163111854
FRH0,AT12,1387.5991363236649
FRH0,AT13,1422.5701213977425
FRH0,AT21,1274.992876795408
FRH0,AT22,1357.2328913747804
FRH0,AT31,1244.1116051301506
FRH0,AT32,1190.9618509396485
FRH0,AT33,1077.6686810090287
FRH0,AT34,945.7266920668858
FRH0,BE10,597.5587326566176
FRH0,BE21,634.3454092075099
FRH0,BE22,671.2137767644998
FRH0,BE23,576.4661493051622
FRH0,BE24,610.8068699992308
FRH0,BE25,534.3465004749457
FRH0,BE31,604.1716751272104
FRH0,BE32,560.0112048783525
FRH0,BE33,669.4507701504423
FRH0,BE34,641.1662541334639
FRH0,BE35,608.7166873815817
FRH0,BG31,2133.7720879620997
FRH0,BG32,2285.030568597411
FRH0,BG33,2395.007527287167
FRH0,BG34,2366.7337189516975
FRH0,BG41,2129.1257710394116
FRH0,BG42,2270.784864373007
FRH0,CH01,744.3915695795007
FRH0,CH02,780.2413624647587
FRH0,CH03,807.2770947476689
FRH0,CH04,860.2215329077064
FRH0,CH05,906.5994006934316
FRH0,CH06,847.3611819262163
FRH0,CH07,902.6963029136725
FRH0,CY00,3294.6303772557603
FRH0,CZ01,1274.1935822876133
FRH0,CZ02,1279.8860454503304
FRH0,CZ03,1228.6999037798955
FRH0,CZ04,1210.944606763571
FRH0,CZ05,1368.057208603668
FRH0,CZ06,1411.5806078300504
FRH0,CZ07,1490.5428639336312
FRH0,CZ08,1529.9517929572069
FRH0,DE11,903.8068122104604
FRH0,DE12,846.4776780093734
FRH0,DE13,818.5673595347987
FRH0,DE14,911.2157499080964
FRH0,DE21,1073.6639551063358
FRH0,DE22,1150.3109213813004
FRH0,DE23,1101.491744399066
FRH0,DE24,1051.3338438384153
FRH0,DE25,1017.9110512585993
FRH0,DE26,944.0038673015117
FRH0,DE27,991.235314190091
FRH0,DE30,1246.7991200842523
FRH0,DE40,1248.1314254931144
FRH0,DE50,987.4405718737311
FRH0,DE60,1080.485079827275
FRH0,DE71,863.9312556173153
FRH0,DE72,872.9899137298235
FRH0,DE73,944.6490541976746
FRH0,DE80,1238.6645734108463
FRH0,DE91,1037.39887307526
FRH0,DE92,996.9044051298201
FRH0,DE93,1045.8842410200614
FRH0,DE94,922.0765280358337
FRH0,DEA1,775.117164947003
FRH0,DEA2,761.0610033861309
FRH0,DEA3,834.0701162491773
FRH0,DEA4,925.1524454190007
FRH0,DEA5,836.2019460827212
FRH0,DEB1,790.1582164786632
FRH0,DEB2,721.5658397285537
FRH0,DEB3,812.7596320264798
FRH0,DEC0,729.1915647278048
FRH0,DED2,1252.9279328165321
FRH0,DED4,1162.2794672105467
FRH0,DED5,1155.2076283528856
FRH0,DEE0,1118.071689944884
FRH0,DEF0,1109.3312781985096
FRH0,DEG0,1050.1562867885982
FRH0,DK01,1343.3452447293294
FRH0,DK02,1286.0217659111418
FRH0,DK03,1167.6298781319729
FRH0,DK04,1234.7581843964365
FRH0,DK05,1295.0575479713723
FRH0,EE00,2201.9247808315945
FRH0,EL30,2429.6511652393665
FRH0,EL41,2560.6871599910196
FRH0,EL42,2748.896279270387
FRH0,EL43,2690.4081105755463
FRH0,EL51,2330.3829335241126
FRH0,EL52,2198.9676333755974
FRH0,EL53,2114.0904954885855
FRH0,EL54,2113.695384907793
FRH0,EL61,2222.1535498350318
FRH0,EL62,2111.2660645823
FRH0,EL63,2264.781299910688
FRH0,EL64,2332.6143106078134
FRH0,EL65,2372.2487048243934
FRH0,ES11,741.1900843226267
FRH0,ES12,598.3055238557232
FRH0,ES13,568.6473833544529
FRH0,ES21,559.6489380742489
FRH0,ES22,616.6794199925581
FRH0,ES23,662.2365959225892
FRH0,ES24,745.1493596088671
FRH0,ES30,858.1287187679504
FRH0,ES41,736.9038929228675
FRH0,ES42,965.3780028969724
FRH0,ES43,1046.2825316291458
FRH0,ES51,808.3591913959657
FRH0,ES52,1018.620815898225
FRH0,ES53,1062.1953338305104
FRH0,ES61,1228.5318031732697
FRH0,ES62,1135.5513693810249
FRH0,ES63,1380.3060958058659
FRH0,ES64,1430.5773129495938
FRH0,ES70,2486.9581687661607
FRH0,FI19,2260.6659483491544
FRH0,FI1B,2221.1021065723726
FRH0,FI1C,2241.6757242915673
FRH0,FI1D,2552.0080791809123
FRH0,FI20,1988.3594016209365
FRH0,FR10,387.575073135931
FRH0,FRB0,341.46280849346067
FRH0,FRC1,542.8990909680709
FRH0,FRC2,685.3173686489814
FRH0,FRD1,196.09811694981585
FRH0,FRD2,321.1057044247157
FRH0,FRE1,488.736865176118
FRH0,FRE2,436.08109863274603
FRH0,FRF1,761.6508410739598
FRH0,FRF2,543.1342118965158
FRH0,FRF3,679.9583638699019
FRH0,FRG0,174.3608748433951
FRH0,FRH0,0
FRH0,FRI1,465.2746665934229
FRH0,FRI2,430.6305675831929
FRH0,FRI3,311.3959416544951
FRH0,FRJ1,708.4092407160854
FRH0,FRJ2,606.0215168133604
FRH0,FRK1,535.2631303209799
FRH0,FRK2,673.1171672570597
FRH0,FRL0,833.3082361672833
FRH0,FRM0,1149.8123495695686
FRH0,FRY1,6373.9519622713315
FRH0,FRY2,6461.8271625456255
FRH0,FRY3,6850.456104868849
FRH0,FRY4,9617.212966770383
FRH0,FRY5,8250.041131727818
FRH0,HR03,1492.503842943455
FRH0,HR04,1506.9878829719858
FRH0,HU11,1634.4973677817104
FRH0,HU12,1650.9556710360087
FRH0,HU21,1570.062487147236
FRH0,HU22,1486.666600101682
FRH0,HU23,1589.7258811385466
FRH0,HU31,1730.1146715404834
FRH0,HU32,1802.6121909033216
FRH0,HU33,1731.9188279856585
FRH0,IE04,768.6496241414799
FRH0,IE05,618.5916760672163
FRH0,IE06,641.98593524598
FRH0,IS00,2109.5013521419987
FRH0,ITC1,880.7142969449321
FRH0,ITC2,820.8860545137103
FRH0,ITC3,995.672525981715
FRH0,ITC4,977.0049962233504
FRH0,ITF1,1466.7638416028
FRH0,ITF2,1546.5644645940383
FRH0,ITF3,1594.8750882693623
FRH0,ITF4,1763.018436775314
FRH0,ITF5,1722.1083734248573
FRH0,ITF6,1843.3064985007036
FRH0,ITG1,1810.1588421421354
FRH0,ITG2,1312.3620174711398
FRH0,ITH1,1083.9412735810404
FRH0,ITH2,1079.411414632708
FRH0,ITH3,1149.9355137337523
FRH0,ITH4,1233.346566494744
FRH0,ITH5,1148.3944598892783
FRH0,ITI1,1179.0506847767572
